datetime,id,open,high,low,close,volume,open_oi,close_oi,symbol,duration,strike,opt_type,S,iv,iv_pct
2026-03-11 02:05:00,103.0,913.0,913.0,899.5,899.5,3.0,385.0,382.0,CZCE.TA605P6800,300,6800,P,6192.0,0.7100070616087524,71.00070616087524
2026-03-11 02:05:00,106.0,284.5,295.0,284.5,289.0,99.0,1152.0,1196.0,CZCE.TA605C6800,300,6800,C,6192.0,0.6890385311217497,68.90385311217497
2026-03-11 02:05:00,104.0,1288.5,1288.5,1288.5,1288.5,0.0,137.0,137.0,CZCE.TA605P7200,300,7200,P,6192.0,0.8513250377066328,85.13250377066328
2026-03-11 02:05:00,106.0,1009.0,1009.0,1009.0,1009.0,0.0,219.0,219.0,CZCE.TA605P6900,300,6900,P,6192.0,0.7650926205829774,76.50926205829775
2026-03-11 02:05:00,105.0,230.0,238.5,230.0,236.0,102.0,2193.0,2238.0,CZCE.TA605C7200,300,7200,C,6192.0,0.7632616508952045,76.32616508952044
2026-03-11 02:10:00,107.0,223.0,225.0,218.0,218.0,37.0,11555.0,11561.0,CZCE.TA605C7300,300,7300,C,6196.0,0.7677196943080727,76.77196943080727
2026-03-11 02:10:00,107.0,1377.0,1377.0,1377.0,1377.0,0.0,189.0,189.0,CZCE.TA605P7300,300,7300,P,6196.0,0.8747752733767755,87.47752733767756
2026-03-11 02:10:00,107.0,276.0,276.0,272.5,272.5,81.0,1490.0,1551.0,CZCE.TA605C6900,300,6900,C,6196.0,0.7040220818270023,70.40220818270024
2026-03-11 02:10:00,107.0,1110.5,1110.5,1110.5,1110.5,0.0,53.0,53.0,CZCE.TA605P7000,300,7000,P,6196.0,0.8111355848850629,81.11355848850629
2026-03-11 02:10:00,107.0,248.0,248.0,245.0,245.0,20.0,863.0,883.0,CZCE.TA605C7100,300,7100,C,6196.0,0.739236560037913,73.92365600379131
2026-03-11 02:10:00,44.0,1199.0,1199.0,1199.0,1199.0,0.0,35.0,35.0,CZCE.TA605P7100,300,7100,P,6196.0,0.8332593965972114,83.32593965972114
2026-03-11 02:10:00,104.0,899.5,899.5,899.5,899.5,0.0,382.0,382.0,CZCE.TA605P6800,300,6800,P,6196.0,0.713580529062385,71.3580529062385
2026-03-11 02:10:00,107.0,289.0,289.0,287.0,287.0,34.0,1196.0,1230.0,CZCE.TA605C6800,300,6800,C,6196.0,0.6841234258602987,68.41234258602988
2026-03-11 02:10:00,107.0,259.5,259.5,259.0,259.0,17.0,1261.0,1278.0,CZCE.TA605C7000,300,7000,C,6196.0,0.7230831181020843,72.30831181020842
2026-03-11 02:10:00,105.0,1288.5,1288.5,1288.5,1288.5,0.0,137.0,137.0,CZCE.TA605P7200,300,7200,P,6196.0,0.8553743424492984,85.53743424492984
2026-03-11 02:10:00,106.0,236.0,236.0,233.0,233.0,55.0,2238.0,2292.0,CZCE.TA605C7200,300,7200,C,6196.0,0.7567210495667469,75.67210495667469
2026-03-11 02:10:00,107.0,1009.0,1009.0,1009.0,1009.0,0.0,219.0,219.0,CZCE.TA605P6900,300,6900,P,6196.0,0.7687493970684426,76.87493970684426
2026-03-11 02:30:00,108.0,1377.0,1377.0,1377.0,1377.0,0.0,189.0,189.0,CZCE.TA605P7300,300,7300,P,6212.0,0.8912920161041861,89.1292016104186
