datetime,symbol,id,open,high,low,close,volume,open_oi,close_oi,duration,strike,opt_type,S,iv,iv_pct
2026-03-13 06:45:00,CZCE.TA605C7000,1365.0,675.0,689.0,665.5,665.5,18.0,1520.0,1531.0,60,7000,C,6954.0,0.8461791288945566,84.61791288945565
2026-03-13 06:45:00,CZCE.TA605P7200,1351.0,851.5,851.5,851.5,851.5,0.0,664.0,664.0,60,7200,P,6954.0,0.8909747791895085,89.09747791895086
2026-03-13 06:46:00,CZCE.TA605C7000,1366.0,665.5,668.0,665.5,666.0,3.0,1531.0,1531.0,60,7000,C,6954.0,0.8468111340413823,84.68111340413823
2026-03-13 06:47:00,CZCE.TA605P6800,1352.0,588.0,592.5,587.0,592.0,37.0,1352.0,1336.0,60,6800,P,6958.0,0.8468360956221319,84.68360956221319
2026-03-13 06:47:00,CZCE.TA605P7300,1363.0,943.5,943.5,922.0,922.0,6.0,598.0,601.0,60,7300,P,6958.0,0.9053862095572854,90.53862095572855
2026-03-13 06:47:00,CZCE.TA605C7200,1360.0,606.0,614.0,606.0,614.0,3.0,2282.0,2285.0,60,7200,C,6958.0,0.8840532086642637,88.40532086642638
2026-03-13 06:47:00,CZCE.TA605P7200,1353.0,851.5,851.5,851.5,851.5,0.0,664.0,664.0,60,7200,P,6958.0,0.8934593905583693,89.34593905583694
2026-03-13 06:47:00,CZCE.TA605C7000,1367.0,666.0,678.5,666.0,672.5,4.0,1531.0,1532.0,60,7000,C,6958.0,0.8522127368245831,85.2212736824583
2026-03-13 06:47:00,CZCE.TA605P7100,1050.0,786.0,786.0,786.0,786.0,0.0,1019.0,1019.0,60,7100,P,6958.0,0.8852203486757722,88.52203486757722
2026-03-13 06:48:00,CZCE.TA605P6900,1368.0,652.5,656.5,652.5,656.5,10.0,707.0,707.0,60,6900,P,6942.0,0.8536868474285731,85.36868474285731
2026-03-13 06:49:00,CZCE.TA605C7100,1369.0,634.5,642.0,630.0,642.0,56.0,1424.0,1447.0,60,7100,C,6948.0,0.8744314342326989,87.44314342326989
2026-03-13 06:50:00,CZCE.TA605C7300,1370.0,572.5,572.5,561.5,564.0,51.0,10930.0,10891.0,60,7300,C,6926.0,0.8893380693966491,88.9338069396649
2026-03-13 06:50:00,CZCE.TA605P7100,1053.0,786.0,786.0,785.0,785.0,2.0,1019.0,1019.0,60,7100,P,6926.0,0.864882720707895,86.48827207078949
2026-03-13 06:50:00,CZCE.TA605C7200,1363.0,613.5,613.5,613.5,613.5,0.0,2285.0,2285.0,60,7200,C,6926.0,0.9032879199405617,90.32879199405616
2026-03-13 06:51:00,CZCE.TA605C6900,1371.0,695.5,695.5,684.0,684.0,12.0,1706.0,1694.0,60,6900,C,6912.0,0.8419576113843515,84.19576113843516
2026-03-13 06:52:00,CZCE.TA605C7100,1372.0,642.0,642.0,621.5,621.5,5.0,1447.0,1452.0,60,7100,C,6924.0,0.8644003537172484,86.44003537172485
2026-03-13 06:52:00,CZCE.TA605P6900,1372.0,652.0,666.5,652.0,666.5,2.0,707.0,707.0,60,6900,P,6924.0,0.8563268467036299,85.63268467036299
2026-03-13 06:52:00,CZCE.TA605C7000,1372.0,646.5,653.0,646.5,653.0,1.0,1526.0,1527.0,60,7000,C,6924.0,0.850780064287625,85.07800642876249
2026-03-13 06:53:00,CZCE.TA605P6900,1373.0,666.5,666.5,660.5,660.5,40.0,707.0,696.0,60,6900,P,6926.0,0.8499089187281303,84.99089187281304
2026-03-13 06:53:00,CZCE.TA605P7200,1359.0,862.0,863.5,862.0,863.5,1.0,664.0,664.0,60,7200,P,6926.0,0.8885180143559643,88.85180143559643
2026-03-13 06:53:00,CZCE.TA605C6900,1373.0,686.5,695.5,686.5,695.5,1.0,1694.0,1694.0,60,6900,C,6926.0,0.8466494894001736,84.66494894001735
2026-03-13 06:54:00,CZCE.TA605P7000,1371.0,726.0,726.0,726.0,726.0,0.0,1005.0,1005.0,60,7000,P,6934.0,0.8675170895415214,86.75170895415214
2026-03-13 06:54:00,CZCE.TA605C7200,1367.0,596.5,596.5,590.0,590.0,10.0,2284.0,2284.0,60,7200,C,6934.0,0.8691904649647004,86.91904649647005
2026-03-13 06:54:00,CZCE.TA605C7100,1374.0,626.0,626.0,626.0,626.0,0.0,1444.0,1444.0,60,7100,C,6934.0,0.8636161073518285,86.36161073518285
2026-03-13 06:55:00,CZCE.TA605C7200,1368.0,590.0,590.0,590.0,590.0,0.0,2284.0,2284.0,60,7200,C,6936.0,0.8679714173372567,86.79714173372567
2026-03-13 06:55:00,CZCE.TA605C6900,1375.0,695.5,695.5,695.5,695.5,0.0,1694.0,1694.0,60,6900,C,6936.0,0.839654081134016,83.9654081134016
2026-03-13 06:56:00,CZCE.TA605P7200,1362.0,863.5,863.5,863.5,863.5,0.0,664.0,664.0,60,7200,P,6928.0,0.889802104073964,88.9802104073964
2026-03-13 06:56:00,CZCE.TA605C6800,1376.0,722.0,722.0,722.0,722.0,0.0,1314.0,1314.0,60,6800,C,6928.0,0.8191279393775492,81.91279393775493
2026-03-13 06:56:00,CZCE.TA605C7200,1369.0,590.0,590.0,590.0,590.0,0.0,2284.0,2284.0,60,7200,C,6928.0,0.8728953024276062,87.28953024276062
2026-03-13 06:57:00,CZCE.TA605P7000,1374.0,726.0,726.0,726.0,726.0,0.0,1005.0,1005.0,60,7000,P,6930.0,0.8652383996166256,86.52383996166256
2026-03-13 06:57:00,CZCE.TA605C6900,1377.0,692.5,700.5,692.5,700.5,1.0,1691.0,1691.0,60,6900,C,6930.0,0.8501650399720369,85.01650399720369
2026-03-13 06:57:00,CZCE.TA605C7200,1370.0,590.0,590.0,590.0,590.0,0.0,2284.0,2284.0,60,7200,C,6930.0,0.8716773212637488,87.16773212637487
2026-03-13 06:57:00,CZCE.TA605P7200,1363.0,863.5,863.5,863.5,863.5,0.0,664.0,664.0,60,7200,P,6930.0,0.8910646930472829,89.1064693047283
2026-03-13 06:59:00,CZCE.TA605C6800,1379.0,722.0,722.0,722.0,722.0,0.0,1314.0,1314.0,60,6800,C,6934.0,0.8147306446335368,81.47306446335368
2026-03-13 06:59:00,CZCE.TA605P6800,1364.0,600.0,603.5,600.0,603.5,16.0,1336.0,1336.0,60,6800,P,6934.0,0.8489038892789251,84.89038892789252
2026-03-13 13:01:00,CZCE.TA605P7200,1367.0,863.5,863.5,863.5,863.5,0.0,664.0,664.0,60,7200,P,6784.0,0.7972698111241511,79.7269811124151
2026-03-13 13:01:00,CZCE.TA605P7300,1377.0,926.5,926.5,926.5,926.5,0.0,599.0,599.0,60,7300,P,6784.0,0.7944801027267786,79.44801027267786
2026-03-13 13:02:00,CZCE.TA605P6900,1382.0,723.5,723.5,723.5,723.5,0.0,645.0,645.0,60,6900,P,6804.0,0.8627539338691228,86.27539338691228
2026-03-13 13:02:00,CZCE.TA605C7100,1382.0,535.0,568.0,535.0,568.0,10.0,1297.0,1297.0,60,7100,C,6804.0,0.8763488653797851,87.6348865379785
2026-03-13 13:02:00,CZCE.TA605P7100,1065.0,862.0,862.0,862.0,862.0,0.0,964.0,964.0,60,7100,P,6804.0,0.8888530321648784,88.88530321648784
2026-03-13 13:03:00,CZCE.TA605P7100,1066.0,862.0,862.0,862.0,862.0,0.0,964.0,964.0,60,7100,P,6818.0,0.8979117508579953,89.79117508579954
2026-03-13 13:04:00,CZCE.TA605C7200,1377.0,528.0,549.0,528.0,540.0,28.0,2214.0,2224.0,60,7200,C,6828.0,0.8743746447628745,87.43746447628745
2026-03-13 13:05:00,CZCE.TA605C6900,1385.0,644.0,644.0,631.5,631.5,3.0,1632.0,1634.0,60,6900,C,6828.0,0.8369876602249677,83.69876602249677
2026-03-13 13:05:00,CZCE.TA605P7300,1381.0,980.5,982.0,980.5,982.0,32.0,552.0,554.0,60,7300,P,6828.0,0.897792275555381,89.7792275555381
2026-03-13 13:05:00,CZCE.TA605P7100,1068.0,830.0,830.0,830.0,830.0,0.0,962.0,962.0,60,7100,P,6828.0,0.863794276004573,86.3794276004573
2026-03-13 13:05:00,CZCE.TA605P6800,1370.0,627.5,627.5,627.5,627.5,0.0,1237.0,1237.0,60,6800,P,6828.0,0.824798080846789,82.4798080846789
2026-03-13 13:07:00,CZCE.TA605P7100,1070.0,830.0,830.0,830.0,830.0,2.0,962.0,962.0,60,7100,P,6850.0,0.8778767605959643,87.78767605959644
2026-03-13 13:08:00,CZCE.TA605P7100,1071.0,830.0,830.0,829.0,829.0,10.0,962.0,962.0,60,7100,P,6850.0,0.8766238925625449,87.66238925625449
2026-03-13 13:08:00,CZCE.TA605C7100,1388.0,577.0,580.0,577.0,577.0,17.0,1309.0,1305.0,60,7100,C,6850.0,0.8591615129624841,85.91615129624842
2026-03-13 13:08:00,CZCE.TA605P7300,1384.0,971.0,971.0,971.0,971.0,0.0,552.0,552.0,60,7300,P,6850.0,0.8990466588518697,89.90466588518697
2026-03-13 13:10:00,CZCE.TA605C7100,1390.0,577.0,577.0,577.0,577.0,0.0,1305.0,1305.0,60,7100,C,6874.0,0.8441299369437575,84.41299369437574
2026-03-13 13:10:00,CZCE.TA605P7300,1386.0,969.5,969.5,958.5,958.5,20.0,552.0,552.0,60,7300,P,6874.0,0.8996049365151363,89.96049365151363
2026-03-13 13:11:00,CZCE.TA605C6800,1391.0,680.5,680.5,680.5,680.5,10.0,1267.0,1267.0,60,6800,C,6884.0,0.8020264429597638,80.20264429597638
2026-03-13 13:11:00,CZCE.TA605P7300,1387.0,958.5,958.5,958.5,958.5,0.0,552.0,552.0,60,7300,P,6884.0,0.9063636230325685,90.63636230325685
2026-03-13 13:11:00,CZCE.TA605P7100,1074.0,815.0,818.5,815.0,818.5,11.0,982.0,983.0,60,7100,P,6884.0,0.8847493454243925,88.47493454243926
2026-03-13 13:11:00,CZCE.TA605P7200,1377.0,889.0,889.0,889.0,889.0,0.0,621.0,621.0,60,7200,P,6884.0,0.8974215745208106,89.74215745208106
2026-03-13 13:12:00,CZCE.TA605P7100,1075.0,818.5,818.5,815.5,815.5,10.0,983.0,983.0,60,7100,P,6866.0,0.8697421477561347,86.97421477561346
2026-03-13 13:12:00,CZCE.TA605P7200,1378.0,889.0,889.0,889.0,889.0,0.0,621.0,621.0,60,7200,P,6866.0,0.8857310115945413,88.57310115945413
2026-03-13 13:13:00,CZCE.TA605C6900,1393.0,646.0,649.5,642.5,644.0,33.0,1645.0,1626.0,60,6900,C,6864.0,0.8283536369749114,82.83536369749113
2026-03-13 13:14:00,CZCE.TA605P7300,1390.0,958.5,958.5,958.5,958.5,0.0,552.0,552.0,60,7300,P,6872.0,0.898288541066457,89.8288541066457
2026-03-13 13:14:00,CZCE.TA605C7200,1387.0,544.5,557.0,544.5,557.0,49.0,2225.0,2249.0,60,7200,C,6872.0,0.8695087991859114,86.95087991859114
2026-03-13 13:15:00,CZCE.TA605P6800,1380.0,611.0,612.0,605.0,605.0,27.0,1258.0,1279.0,60,6800,P,6892.0,0.8317414521840029,83.17414521840028
2026-03-13 13:15:00,CZCE.TA605C7000,1395.0,612.5,620.0,610.0,615.0,48.0,1527.0,1532.0,60,7000,C,6892.0,0.828122242121592,82.81222421215921
2026-03-13 13:16:00,CZCE.TA605C6900,1396.0,652.0,660.5,652.0,655.5,3.0,1620.0,1619.0,60,6900,C,6890.0,0.8250072234855208,82.50072234855207
2026-03-13 13:16:00,CZCE.TA605P7200,1382.0,889.0,889.0,870.5,870.5,10.0,621.0,631.0,60,7200,P,6890.0,0.8780921272987235,87.80921272987236
2026-03-13 13:16:00,CZCE.TA605C7000,1396.0,615.0,625.0,615.0,623.5,8.0,1532.0,1537.0,60,7000,C,6890.0,0.8401407839865124,84.01407839865124
2026-03-13 13:17:00,CZCE.TA605C7200,1390.0,560.0,560.0,559.0,559.0,1.0,2270.0,2270.0,60,7200,C,6884.0,0.8647854336335061,86.47854336335061
2026-03-13 13:17:00,CZCE.TA605P7000,1394.0,741.0,741.0,730.5,731.0,27.0,971.0,987.0,60,7000,P,6884.0,0.8480916573137992,84.80916573137992
2026-03-13 13:17:00,CZCE.TA605C7300,1397.0,531.5,538.0,528.0,528.0,93.0,10882.0,10897.0,60,7300,C,6884.0,0.8727620032305339,87.27620032305339
2026-03-13 13:18:00,CZCE.TA605C7100,1398.0,582.0,586.5,582.0,586.5,12.0,1307.0,1317.0,60,7100,C,6882.0,0.8511167380435302,85.11167380435302
2026-03-13 13:18:00,CZCE.TA605C7300,1398.0,528.0,530.5,525.0,527.5,120.0,10897.0,10901.0,60,7300,C,6882.0,0.8733073767371291,87.33073767371292
2026-03-13 13:18:00,CZCE.TA605P6900,1398.0,667.5,667.5,666.5,667.5,21.0,678.0,677.0,60,6900,P,6882.0,0.8375113879382808,83.75113879382809
2026-03-13 13:18:00,CZCE.TA605P6800,1383.0,600.0,605.0,600.0,604.0,26.0,1295.0,1284.0,60,6800,P,6882.0,0.825018540179501,82.50185401795011
2026-03-13 13:18:00,CZCE.TA605P7200,1384.0,870.5,870.5,870.5,870.5,0.0,631.0,631.0,60,7200,P,6882.0,0.8729221564460801,87.292215644608
2026-03-13 13:18:00,CZCE.TA605P7000,1395.0,731.0,732.0,731.0,732.0,1.0,987.0,988.0,60,7000,P,6882.0,0.8481632223024528,84.81632223024528
2026-03-13 13:19:00,CZCE.TA605P7100,1082.0,815.5,815.5,803.0,803.0,10.0,983.0,983.0,60,7100,P,6878.0,0.8616059224311771,86.1605922431177
2026-03-13 13:19:00,CZCE.TA605C7100,1399.0,586.5,586.5,578.5,578.5,2.0,1317.0,1315.0,60,7100,C,6878.0,0.8435894284296704,84.35894284296704
2026-03-13 13:21:00,CZCE.TA605C7000,1401.0,624.5,630.5,620.5,630.5,87.0,1533.0,1567.0,60,7000,C,6900.0,0.8423657578479546,84.23657578479546
2026-03-13 13:21:00,CZCE.TA605P6800,1386.0,594.5,597.5,594.5,597.5,90.0,1299.0,1339.0,60,6800,P,6900.0,0.8265852895751685,82.65852895751685
2026-03-13 13:21:00,CZCE.TA605P7000,1398.0,724.5,727.0,724.5,727.0,91.0,1000.0,1067.0,60,7000,P,6900.0,0.8526179750572501,85.26179750572501
2026-03-13 13:22:00,CZCE.TA605C7100,1402.0,595.0,595.0,595.0,595.0,0.0,1351.0,1351.0,60,7100,C,6892.0,0.8555078877672257,85.55078877672257
2026-03-13 13:22:00,CZCE.TA605P7200,1388.0,862.0,862.0,862.0,862.0,1.0,702.0,702.0,60,7200,P,6892.0,0.8687645343119232,86.87645343119232
2026-03-13 13:26:00,CZCE.TA605C7000,1406.0,606.0,610.0,596.5,596.5,36.0,1531.0,1539.0,60,7000,C,6846.0,0.8350539213063967,83.50539213063966
2026-03-13 13:26:00,CZCE.TA605P7100,1089.0,828.0,828.0,825.5,825.5,20.0,1062.0,1062.0,60,7100,P,6846.0,0.8698363004628499,86.98363004628499
2026-03-13 13:27:00,CZCE.TA605C7000,1407.0,596.5,605.0,596.5,601.0,66.0,1539.0,1548.0,60,7000,C,6852.0,0.836841274815161,83.6841274815161
2026-03-13 13:27:00,CZCE.TA605C7300,1407.0,513.0,519.0,510.0,515.0,155.0,10969.0,10971.0,60,7300,C,6852.0,0.8749851633630721,87.4985163363072
2026-03-13 13:27:00,CZCE.TA605C6900,1407.0,629.5,631.0,629.5,631.0,2.0,1595.0,1595.0,60,6900,C,6852.0,0.8202268783302141,82.02268783302141
2026-03-13 13:27:00,CZCE.TA605C7200,1400.0,540.0,545.0,540.0,545.0,1.0,2284.0,2284.0,60,7200,C,6852.0,0.8665487362053746,86.65487362053746
2026-03-13 13:28:00,CZCE.TA605C6900,1408.0,631.0,637.0,631.0,637.0,5.0,1595.0,1595.0,60,6900,C,6862.0,0.8210004673852354,82.10004673852353
2026-03-13 13:29:00,CZCE.TA605P6800,1394.0,615.5,615.5,615.5,615.5,0.0,1302.0,1302.0,60,6800,P,6854.0,0.8243024549956344,82.43024549956344
2026-03-13 13:30:00,CZCE.TA605P6900,1410.0,678.0,685.5,678.0,685.5,19.0,748.0,748.0,60,6900,P,6856.0,0.8454041023966689,84.54041023966688
2026-03-13 13:32:00,CZCE.TA605P6900,1412.0,685.5,685.5,685.5,685.5,0.0,748.0,748.0,60,6900,P,6870.0,0.8535324533972833,85.35324533972833
2026-03-13 13:33:00,CZCE.TA605C6800,1413.0,666.0,682.0,666.0,671.0,18.0,1252.0,1269.0,60,6800,C,6864.0,0.8045847007724184,80.45847007724184
2026-03-13 13:34:00,CZCE.TA605P7100,1097.0,815.0,815.0,815.0,815.0,0.0,1058.0,1058.0,60,7100,P,6836.0,0.8502280002522231,85.02280002522231
2026-03-13 13:36:00,CZCE.TA605C7100,1416.0,560.0,560.0,551.5,551.5,1.0,1438.0,1437.0,60,7100,C,6834.0,0.8371513696231574,83.71513696231574
2026-03-13 13:37:00,CZCE.TA605C7200,1410.0,533.5,537.0,533.5,537.0,10.0,2249.0,2258.0,60,7200,C,6852.0,0.8565214887384729,85.6521488738473
2026-03-13 13:38:00,CZCE.TA605C7000,1418.0,595.0,605.0,595.0,604.5,15.0,1556.0,1556.0,60,7000,C,6862.0,0.8348336187796261,83.48336187796261
2026-03-13 13:38:00,CZCE.TA605C6900,1418.0,623.5,623.5,623.5,623.5,0.0,1752.0,1752.0,60,6900,C,6862.0,0.803991362882895,80.3991362882895
2026-03-13 13:39:00,CZCE.TA605P7200,1405.0,898.0,898.0,898.0,898.0,0.0,658.0,658.0,60,7200,P,6852.0,0.8881663032079377,88.81663032079376
2026-03-13 13:39:00,CZCE.TA605C6900,1419.0,623.5,632.5,623.5,632.5,9.0,1752.0,1748.0,60,6900,C,6852.0,0.822243158553073,82.2243158553073
2026-03-13 13:39:00,CZCE.TA605C7000,1419.0,604.5,604.5,598.5,598.5,8.0,1556.0,1556.0,60,7000,C,6852.0,0.8337987788333197,83.37987788333197
2026-03-13 13:39:00,CZCE.TA605C7100,1419.0,575.5,575.5,575.5,575.5,0.0,1446.0,1446.0,60,7100,C,6852.0,0.856322573326273,85.6322573326273
2026-03-13 13:40:00,CZCE.TA605C6800,1420.0,658.0,658.0,658.0,658.0,0.0,1285.0,1285.0,60,6800,C,6872.0,0.7822757169949854,78.22757169949854
2026-03-13 13:40:00,CZCE.TA605C6900,1420.0,632.5,642.0,632.5,639.5,21.0,1748.0,1737.0,60,6900,C,6872.0,0.8174156504857195,81.74156504857196
2026-03-13 13:41:00,CZCE.TA605P7000,1418.0,733.0,733.0,733.0,733.0,0.0,1016.0,1016.0,60,7000,P,6896.0,0.8579816706398719,85.79816706398718
2026-03-13 13:43:00,CZCE.TA605C6800,1423.0,718.5,718.5,709.0,710.0,16.0,1284.0,1279.0,60,6800,C,6918.0,0.8150682262360448,81.50682262360448
2026-03-13 13:44:00,CZCE.TA605P6900,1424.0,648.5,648.5,648.5,648.5,0.0,779.0,779.0,60,6900,P,6908.0,0.8285417289199714,82.85417289199714
2026-03-13 13:44:00,CZCE.TA605C7000,1424.0,640.0,640.0,630.5,631.0,64.0,1548.0,1560.0,60,7000,C,6908.0,0.8379031882096967,83.79031882096967
2026-03-13 13:46:00,CZCE.TA605P6800,1411.0,594.0,597.0,593.5,594.5,7.0,1338.0,1339.0,60,6800,P,6918.0,0.8327217596718435,83.27217596718435
2026-03-13 13:46:00,CZCE.TA605C7100,1426.0,608.0,608.0,608.0,608.0,0.0,1445.0,1445.0,60,7100,C,6918.0,0.8554883875436315,85.54883875436316
2026-03-13 13:47:00,CZCE.TA605P7200,1413.0,864.5,864.5,858.0,858.0,2.0,668.0,668.0,60,7200,P,6924.0,0.884479832303826,88.4479832303826
2026-03-13 13:48:00,CZCE.TA605P7300,1424.0,928.5,928.5,928.5,928.5,0.0,576.0,576.0,60,7300,P,6944.0,0.9086983047264342,90.86983047264341
2026-03-13 13:48:00,CZCE.TA605C7200,1421.0,583.0,597.5,583.0,597.0,15.0,2267.0,2252.0,60,7200,C,6944.0,0.8758855730980273,87.58855730980272
2026-03-13 13:48:00,CZCE.TA605C7000,1428.0,644.0,662.0,644.0,662.0,2.0,1551.0,1552.0,60,7000,C,6944.0,0.8526890729282647,85.26890729282647
2026-03-13 13:49:00,CZCE.TA605C7000,1429.0,662.0,667.0,660.0,664.5,26.0,1552.0,1550.0,60,7000,C,6948.0,0.8531269625694842,85.31269625694841
2026-03-13 13:50:00,CZCE.TA605P7100,1113.0,788.5,788.5,788.5,788.5,0.0,1053.0,1053.0,60,7100,P,6938.0,0.8805570672814816,88.05570672814817
2026-03-13 13:50:00,CZCE.TA605P7000,1427.0,718.0,718.0,718.0,718.0,0.0,1018.0,1018.0,60,7000,P,6938.0,0.8638332497897554,86.38332497897554
2026-03-13 13:50:00,CZCE.TA605P7200,1416.0,858.0,858.0,858.0,858.0,0.0,668.0,668.0,60,7200,P,6938.0,0.8933223497913203,89.33223497913202
2026-03-13 13:51:00,CZCE.TA605C6800,1431.0,738.0,738.0,738.0,738.0,0.0,1274.0,1274.0,60,6800,C,6944.0,0.8315792948551397,83.15792948551398
2026-03-13 13:51:00,CZCE.TA605P7200,1417.0,858.0,858.0,858.0,858.0,0.0,668.0,668.0,60,7200,P,6944.0,0.897081392415063,89.7081392415063
2026-03-13 13:51:00,CZCE.TA605C7300,1431.0,570.0,574.5,563.5,574.5,81.0,11083.0,11084.0,60,7300,C,6944.0,0.8960567771441363,89.60567771441363
2026-03-13 13:53:00,CZCE.TA605C7300,1433.0,566.5,572.0,561.5,563.5,51.0,11089.0,11087.0,60,7300,C,6924.0,0.894237092815734,89.42370928157341
2026-03-13 13:54:00,CZCE.TA605C6800,1434.0,738.0,738.0,738.0,738.0,0.0,1274.0,1274.0,60,6800,C,6928.0,0.8434935529424429,84.34935529424429
2026-03-13 13:55:00,CZCE.TA605P7100,1118.0,790.5,790.5,790.5,790.5,0.0,1052.0,1052.0,60,7100,P,6940.0,0.8843049515799334,88.43049515799333
2026-03-13 13:55:00,CZCE.TA605C6900,1435.0,690.0,690.0,679.5,679.5,1.0,1705.0,1706.0,60,6900,C,6940.0,0.8207288801283277,82.07288801283276
2026-03-13 13:55:00,CZCE.TA605P7200,1421.0,858.0,858.0,858.0,858.0,0.0,668.0,668.0,60,7200,P,6940.0,0.894623842496996,89.4623842496996
2026-03-13 13:57:00,CZCE.TA605C7300,1437.0,569.5,574.0,569.5,570.5,15.0,11099.0,11097.0,60,7300,C,6944.0,0.891124154027733,89.11241540277331
2026-03-13 13:57:00,CZCE.TA605P6900,1437.0,651.5,651.5,651.5,651.5,0.0,778.0,778.0,60,6900,P,6944.0,0.8525749114871258,85.25749114871259
2026-03-13 13:57:00,CZCE.TA605C7000,1437.0,661.0,665.0,661.0,665.0,13.0,1515.0,1527.0,60,7000,C,6944.0,0.856533481671114,85.6533481671114
2026-03-13 13:57:00,CZCE.TA605P7300,1433.0,928.5,928.5,928.5,928.5,0.0,576.0,576.0,60,7300,P,6944.0,0.9087896802429334,90.87896802429334
2026-03-13 13:59:00,CZCE.TA605C7200,1432.0,594.0,595.5,594.0,595.5,1.0,2224.0,2223.0,60,7200,C,6948.0,0.871649463209389,87.1649463209389
2026-03-13 13:59:00,CZCE.TA605C7300,1439.0,570.0,578.5,569.5,578.5,49.0,11104.0,11107.0,60,7300,C,6948.0,0.8987389970737604,89.87389970737604
2026-03-13 14:01:00,CZCE.TA605C7100,1441.0,636.0,636.0,636.0,636.0,0.0,1408.0,1408.0,60,7100,C,6968.0,0.858337713819943,85.8337713819943
2026-03-13 14:01:00,CZCE.TA605C6900,1441.0,706.5,711.0,706.5,711.0,1.0,1688.0,1687.0,60,6900,C,6968.0,0.8406108151595091,84.0610815159509
2026-03-13 14:02:00,CZCE.TA605C7000,1442.0,678.0,691.5,678.0,687.0,13.0,1527.0,1529.0,60,7000,C,6982.0,0.8582601095516637,85.82601095516637
2026-03-13 14:02:00,CZCE.TA605P6800,1427.0,581.0,581.0,579.0,579.0,4.0,1312.0,1312.0,60,6800,P,6982.0,0.8469146351680472,84.69146351680472
2026-03-13 14:03:00,CZCE.TA605P6800,1428.0,579.0,579.0,579.0,579.0,0.0,1312.0,1312.0,60,6800,P,6954.0,0.8322826967240236,83.22826967240235
2026-03-13 14:05:00,CZCE.TA605C6900,1445.0,703.5,703.5,703.5,703.5,0.0,1695.0,1695.0,60,6900,C,6972.0,0.8283487548228243,82.83487548228243
2026-03-13 14:05:00,CZCE.TA605P6800,1430.0,584.0,584.0,584.0,584.0,0.0,1312.0,1312.0,60,6800,P,6972.0,0.8481144699945944,84.81144699945943
2026-03-13 14:06:00,CZCE.TA605P7300,1442.0,931.0,931.0,931.0,931.0,0.0,575.0,575.0,60,7300,P,6972.0,0.9299516864307059,92.99516864307058
2026-03-13 14:06:00,CZCE.TA605C6900,1446.0,703.5,717.5,703.5,717.5,3.0,1695.0,1695.0,60,6900,C,6972.0,0.8459884107379909,84.5988410737991
2026-03-13 14:07:00,CZCE.TA605C7300,1447.0,587.5,601.5,587.5,597.0,111.0,11139.0,11131.0,60,7300,C,6978.0,0.9037915577649502,90.37915577649503
2026-03-13 14:07:00,CZCE.TA605P7000,1444.0,711.0,711.0,708.5,708.5,2.0,1005.0,1003.0,60,7000,P,6978.0,0.8749655956503354,87.49655956503354
2026-03-13 14:08:00,CZCE.TA605C6900,1448.0,717.5,730.5,717.5,730.5,1.0,1695.0,1695.0,60,6900,C,6982.0,0.8552124228943936,85.52124228943936
2026-03-13 14:08:00,CZCE.TA605C7200,1441.0,626.0,626.0,626.0,626.0,0.0,2204.0,2204.0,60,7200,C,6982.0,0.8884201307260939,88.84201307260939
2026-03-13 14:10:00,CZCE.TA605P7100,1133.0,779.0,779.0,779.0,779.0,0.0,1045.0,1045.0,60,7100,P,6966.0,0.8856229250077076,88.56229250077075
2026-03-13 14:10:00,CZCE.TA605P7300,1446.0,912.5,912.5,912.5,912.5,0.0,575.0,575.0,60,7300,P,6966.0,0.9031705522676886,90.31705522676886
2026-03-13 14:10:00,CZCE.TA605P7200,1436.0,848.5,848.5,848.5,848.5,0.0,651.0,651.0,60,7200,P,6966.0,0.899078956223065,89.9078956223065
2026-03-13 14:11:00,CZCE.TA605P7200,1437.0,848.5,848.5,848.5,848.5,0.0,651.0,651.0,60,7200,P,6956.0,0.8929123051715705,89.29123051715705
2026-03-13 14:13:00,CZCE.TA605C6800,1453.0,754.5,754.5,754.5,754.5,0.0,1288.0,1288.0,60,6800,C,6978.0,0.8273314651976312,82.73314651976312
2026-03-13 14:13:00,CZCE.TA605P6800,1438.0,582.0,582.0,582.0,582.0,0.0,1312.0,1312.0,60,6800,P,6978.0,0.8487659746912374,84.87659746912374
2026-03-13 14:13:00,CZCE.TA605C7200,1446.0,613.5,613.5,613.5,613.5,0.0,2194.0,2194.0,60,7200,C,6978.0,0.8754798626448556,87.54798626448556
2026-03-13 14:14:00,CZCE.TA605P7200,1440.0,848.5,848.5,848.5,848.5,0.0,651.0,651.0,60,7200,P,6966.0,0.8991191712164693,89.91191712164694
2026-03-13 14:16:00,CZCE.TA605P7100,1139.0,787.5,787.5,787.5,787.5,0.0,1046.0,1046.0,60,7100,P,6972.0,0.8997988630114441,89.9798863011444
2026-03-13 14:17:00,CZCE.TA605C6800,1457.0,751.0,751.0,751.0,751.0,0.0,1288.0,1288.0,60,6800,C,6968.0,0.8304415313582768,83.04415313582768
2026-03-13 14:17:00,CZCE.TA605C7200,1450.0,622.5,622.5,622.5,622.5,0.0,2198.0,2198.0,60,7200,C,6968.0,0.892954522356984,89.2954522356984
2026-03-13 14:18:00,CZCE.TA605C6800,1458.0,751.0,751.0,751.0,751.0,0.0,1288.0,1288.0,60,6800,C,6978.0,0.8229171836767472,82.29171836767472
2026-03-13 14:19:00,CZCE.TA605P6900,1459.0,640.0,643.0,640.0,643.0,14.0,776.0,775.0,60,6900,P,6976.0,0.8595987756896544,85.95987756896544
